frame_index,timestamp,system_state,state_conf,inference_ms,is_event,event_type,triggered_rules
239,1773773097.6592302,NORMAL,0.0,0.0,False,,
240,1773773097.6907775,NORMAL,0.0,0.0,False,,
241,1773773097.7383394,NORMAL,0.0,0.0,False,,
242,1773773097.7707179,NORMAL,0.0,0.0,False,,
243,1773773097.8028083,NORMAL,0.0,0.0,False,,
244,1773773097.8347838,NORMAL,0.0,0.0,False,,
245,1773773097.8668177,NORMAL,0.0,0.0,False,,
246,1773773097.9007483,NORMAL,0.0,0.0,False,,
247,1773773097.9309146,NORMAL,0.0,0.0,False,,
248,1773773097.9629602,NORMAL,0.0,0.0,False,,
249,1773773097.9949152,NORMAL,0.0,0.0,False,,
250,1773773098.026879,NORMAL,0.0,0.0,False,,
251,1773773098.0587058,NORMAL,0.0,0.0,False,,
252,1773773098.0912356,NORMAL,0.0,0.0,False,,
253,1773773098.1387718,NORMAL,0.0,0.0,False,,
254,1773773098.1717024,NORMAL,0.0,0.0,False,,
255,1773773098.2027261,NORMAL,0.0,0.0,False,,
256,1773773098.2346206,NORMAL,0.0,0.0,False,,
257,1773773098.2671742,NORMAL,0.0,0.0,False,,
258,1773773098.2986693,NORMAL,0.0,0.0,False,,
259,1773773098.330906,NORMAL,0.0,0.0,False,,
260,1773773098.362723,NORMAL,0.0,0.0,False,,
261,1773773098.3941782,NORMAL,0.0,0.0,False,,
262,1773773098.4266946,NORMAL,0.0,0.0,False,,
263,1773773098.4587226,NORMAL,0.0,0.0,False,,
264,1773773098.4906957,NORMAL,0.0,0.0,False,,
265,1773773098.5388286,NORMAL,0.0,0.0,False,,
266,1773773098.5707693,NORMAL,0.0,0.0,False,,
267,1773773098.6020072,NORMAL,0.0,0.0,False,,
268,1773773098.6346211,NORMAL,0.0,0.0,False,,
269,1773773098.6674159,NORMAL,0.0,0.0,False,,
270,1773773098.698852,NORMAL,0.0,0.0,False,,
271,1773773098.7308679,NORMAL,0.0,0.0,False,,
272,1773773098.762788,NORMAL,0.0,0.0,False,,
273,1773773098.795571,NORMAL,0.0,0.0,False,,
274,1773773098.8269415,NORMAL,0.0,0.0,False,,
275,1773773098.859196,NORMAL,0.0,0.0,False,,
276,1773773098.8909945,NORMAL,0.0,0.0,False,,
277,1773773098.9390922,NORMAL,0.0,0.0,False,,
278,1773773098.9707792,NORMAL,0.0,0.0,False,,
279,1773773099.00265,NORMAL,0.0,0.0,False,,
280,1773773099.0346882,NORMAL,0.0,0.0,False,,
281,1773773099.066663,NORMAL,0.0,0.0,False,,
282,1773773099.100086,NORMAL,0.0,0.0,False,,
283,1773773099.1306403,NORMAL,0.0,0.0,False,,
284,1773773099.1637645,NORMAL,0.0,0.0,False,,
285,1773773099.1958525,NORMAL,0.0,0.0,False,,
286,1773773099.226926,NORMAL,0.0,0.0,False,,
287,1773773099.2587671,NORMAL,0.0,0.0,False,,
288,1773773099.290663,NORMAL,0.0,0.0,False,,
289,1773773099.3388612,NORMAL,0.0,0.0,False,,
290,1773773099.370931,NORMAL,0.0,0.0,False,,
291,1773773099.4041178,NORMAL,0.0,0.0,False,,
292,1773773099.4345398,NORMAL,0.0,0.0,False,,
293,1773773099.4668522,NORMAL,0.0,0.0,False,,
294,1773773099.4988549,NORMAL,0.0,0.0,False,,
295,1773773099.5309312,NORMAL,0.0,0.0,False,,
296,1773773099.563531,NORMAL,0.0,0.0,False,,
297,1773773099.5947416,NORMAL,0.0,0.0,False,,
298,1773773099.6266723,NORMAL,0.0,0.0,False,,
299,1773773099.6584923,NORMAL,0.0,0.0,False,,
300,1773773099.690659,NORMAL,0.0,0.0,False,,
301,1773773099.7391589,NORMAL,0.0,0.0,False,,
302,1773773099.7698646,NORMAL,0.0,0.0,False,,
303,1773773099.8038936,NORMAL,0.0,0.0,False,,
304,1773773099.8352606,NORMAL,0.0,0.0,False,,
305,1773773099.869226,NORMAL,0.0,0.0,False,,
306,1773773099.8988078,NORMAL,0.0,0.0,False,,
307,1773773099.930683,NORMAL,0.0,0.0,False,,
308,1773773099.9626892,NORMAL,0.0,0.0,False,,
309,1773773099.994828,NORMAL,0.0,0.0,False,,
310,1773773100.0267317,NORMAL,0.0,0.0,False,,
311,1773773100.0588155,NORMAL,0.0,0.0,False,,
312,1773773100.0917008,NORMAL,0.0,0.0,False,,
313,1773773100.1388397,NORMAL,0.0,0.0,False,,
314,1773773100.1708572,NORMAL,0.0,0.0,False,,
315,1773773100.2025404,NORMAL,0.0,0.0,False,,
316,1773773100.2347813,NORMAL,0.0,0.0,False,,
317,1773773100.266724,NORMAL,0.0,0.0,False,,
318,1773773100.3006625,NORMAL,0.0,0.0,False,,
319,1773773100.3308063,NORMAL,0.0,0.0,False,,
320,1773773100.3628237,NORMAL,0.0,0.0,False,,
321,1773773100.3947377,NORMAL,0.0,0.0,False,,
322,1773773100.4268909,NORMAL,0.0,0.0,False,,
323,1773773100.4587033,NORMAL,0.0,0.0,False,,
324,1773773100.4907234,NORMAL,0.0,0.0,False,,
325,1773773100.5387073,NORMAL,0.0,0.0,False,,
326,1773773100.5707314,NORMAL,0.0,0.0,False,,
327,1773773100.6026602,NORMAL,0.0,0.0,False,,
328,1773773100.6344657,NORMAL,0.0,0.0,False,,
329,1773773100.666688,NORMAL,0.0,0.0,False,,
330,1773773100.699366,NORMAL,0.0,0.0,False,,
331,1773773100.7319586,NORMAL,0.0,0.0,False,,
332,1773773100.7629979,NORMAL,0.0,0.0,False,,
333,1773773100.7948112,NORMAL,0.0,0.0,False,,
334,1773773100.8280153,NORMAL,0.0,0.0,False,,
335,1773773100.859211,NORMAL,0.0,0.0,False,,
336,1773773100.8910685,NORMAL,0.0,0.0,False,,
337,1773773100.939899,NORMAL,0.0,0.0,False,,
338,1773773100.9711313,NORMAL,0.0,0.0,False,,
339,1773773101.0032318,NORMAL,0.0,0.0,False,,
340,1773773101.0353627,NORMAL,0.0,0.0,False,,
341,1773773101.0670452,NORMAL,0.0,0.0,False,,
342,1773773101.0988574,NORMAL,0.0,0.0,False,,
343,1773773101.131121,NORMAL,0.0,0.0,False,,
344,1773773101.162092,NORMAL,0.0,0.0,False,,
345,1773773101.1947079,NORMAL,0.0,0.0,False,,
346,1773773101.2267125,NORMAL,0.0,0.0,False,,
347,1773773101.258715,NORMAL,0.0,0.0,False,,
348,1773773101.2906756,NORMAL,0.0,0.0,False,,
349,1773773101.338873,NORMAL,0.0,0.0,False,,
350,1773773101.371299,NORMAL,0.0,0.0,False,,
351,1773773101.4034085,NORMAL,0.0,0.0,False,,
352,1773773101.434776,NORMAL,0.0,0.0,False,,
353,1773773101.4661474,NORMAL,0.0,0.0,False,,
354,1773773101.4987476,NORMAL,0.0,0.0,False,,
355,1773773101.53061,NORMAL,0.0,0.0,False,,
356,1773773101.562787,NORMAL,0.0,0.0,False,,
357,1773773101.5949073,NORMAL,0.0,0.0,False,,
358,1773773101.6266847,NORMAL,0.0,0.0,False,,
359,1773773101.6587486,NORMAL,0.0,0.0,False,,
360,1773773101.6906803,NORMAL,0.0,0.0,False,,
361,1773773101.7398355,NORMAL,0.0,0.0,False,,
362,1773773101.7710838,NORMAL,0.0,0.0,False,,
363,1773773101.802929,NORMAL,0.0,0.0,False,,
364,1773773101.8346484,NORMAL,0.0,0.0,False,,
365,1773773101.8670418,NORMAL,0.0,0.0,False,,
366,1773773101.8991714,NORMAL,0.0,0.0,False,,
367,1773773101.930947,NORMAL,0.0,0.0,False,,
368,1773773101.9629164,NORMAL,0.0,0.0,False,,
369,1773773101.9946158,NORMAL,0.0,0.0,False,,
370,1773773102.027062,NORMAL,0.0,0.0,False,,
371,1773773102.0588703,NORMAL,0.0,0.0,False,,
372,1773773102.0912297,NORMAL,0.0,0.0,False,,
373,1773773102.1388044,NORMAL,0.0,0.0,False,,
374,1773773102.170792,NORMAL,0.0,0.0,False,,
375,1773773102.2022793,NORMAL,0.0,0.0,False,,
376,1773773102.2343297,NORMAL,0.0,0.0,False,,
377,1773773102.2667024,NORMAL,0.0,0.0,False,,
378,1773773102.2986896,NORMAL,0.0,0.0,False,,
379,1773773102.3303483,NORMAL,0.0,0.0,False,,
380,1773773102.3630545,NORMAL,0.0,0.0,False,,
381,1773773102.3950515,NORMAL,0.0,0.0,False,,
382,1773773102.4270458,NORMAL,0.0,0.0,False,,
383,1773773102.4582608,NORMAL,0.0,0.0,False,,
384,1773773102.4910483,NORMAL,0.0,0.0,False,,
385,1773773102.5386713,NORMAL,0.0,0.0,False,,
386,1773773102.5709288,NORMAL,0.0,0.0,False,,
387,1773773102.6027634,NORMAL,0.0,0.0,False,,
388,1773773102.6346998,NORMAL,0.0,0.0,False,,
389,1773773102.6666524,NORMAL,0.0,0.0,False,,
390,1773773102.698706,NORMAL,0.0,0.0,False,,
391,1773773102.7306643,NORMAL,0.0,0.0,False,,
392,1773773102.7627108,NORMAL,0.0,0.0,False,,
393,1773773102.794723,NORMAL,0.0,0.0,False,,
394,1773773102.826656,NORMAL,0.0,0.0,False,,
395,1773773102.8587933,NORMAL,0.0,0.0,False,,
396,1773773102.890662,NORMAL,0.0,0.0,False,,
397,1773773102.9392095,NORMAL,0.0,0.0,False,,
398,1773773102.9709265,NORMAL,0.0,0.0,False,,
399,1773773103.0030668,NORMAL,0.0,0.0,False,,
400,1773773103.0350337,NORMAL,0.0,0.0,False,,
401,1773773103.0670629,NORMAL,0.0,0.0,False,,
402,1773773103.0988524,NORMAL,0.0,0.0,False,,
403,1773773103.130949,NORMAL,0.0,0.0,False,,
404,1773773103.163029,NORMAL,0.0,0.0,False,,
405,1773773103.1949468,NORMAL,0.0,0.0,False,,
406,1773773103.226963,NORMAL,0.0,0.0,False,,
407,1773773103.258827,NORMAL,0.0,0.0,False,,
408,1773773103.2904177,NORMAL,0.0,0.0,False,,
409,1773773103.3386338,NORMAL,0.0,0.0,False,,
410,1773773103.3708484,NORMAL,0.0,0.0,False,,
411,1773773103.4020934,NORMAL,0.0,0.0,False,,
412,1773773103.43481,NORMAL,0.0,0.0,False,,
413,1773773103.466695,NORMAL,0.0,0.0,False,,
414,1773773103.498633,NORMAL,0.0,0.0,False,,
415,1773773103.5307298,NORMAL,0.0,0.0,False,,
416,1773773103.5628505,NORMAL,0.0,0.0,False,,
417,1773773103.5947058,NORMAL,0.0,0.0,False,,
418,1773773103.6279004,NORMAL,0.0,0.0,False,,
419,1773773103.6587005,NORMAL,0.0,0.0,False,,
420,1773773103.690619,NORMAL,0.0,0.0,False,,
421,1773773103.738393,NORMAL,0.0,0.0,False,,
422,1773773103.7706506,NORMAL,0.0,0.0,False,,
423,1773773103.8027036,NORMAL,0.0,0.0,False,,
424,1773773103.834698,NORMAL,0.0,0.0,False,,
425,1773773103.866786,NORMAL,0.0,0.0,False,,
426,1773773103.898996,NORMAL,0.0,0.0,False,,
427,1773773103.930693,NORMAL,0.0,0.0,False,,
428,1773773103.962753,NORMAL,0.0,0.0,False,,
429,1773773103.9946651,NORMAL,0.0,0.0,False,,
430,1773773104.0267012,NORMAL,0.0,0.0,False,,
431,1773773104.0586631,NORMAL,0.0,0.0,False,,
432,1773773104.0908797,NORMAL,0.0,0.0,False,,
433,1773773104.1398823,NORMAL,0.0,0.0,False,,
434,1773773104.1708467,NORMAL,0.0,0.0,False,,
435,1773773104.2037666,NORMAL,0.0,0.0,False,,
436,1773773104.2358017,NORMAL,0.0,0.0,False,,
437,1773773104.2679107,NORMAL,0.0,0.0,False,,
438,1773773104.301066,NORMAL,0.0,0.0,False,,
439,1773773104.3312352,NORMAL,0.0,0.0,False,,
440,1773773104.362966,NORMAL,0.0,0.0,False,,
441,1773773104.3946908,NORMAL,0.0,0.0,False,,
442,1773773104.4267175,NORMAL,0.0,0.0,False,,
443,1773773104.4586873,NORMAL,0.0,0.0,False,,
444,1773773104.4906402,NORMAL,0.0,0.0,False,,
445,1773773104.538639,NORMAL,0.0,0.0,False,,
446,1773773104.5708542,NORMAL,0.0,0.0,False,,
447,1773773104.602875,NORMAL,0.0,0.0,False,,
448,1773773104.634648,NORMAL,0.0,0.0,False,,
449,1773773104.6681035,NORMAL,0.0,0.0,False,,
450,1773773104.6987252,NORMAL,0.0,0.0,False,,
451,1773773104.7307127,NORMAL,0.0,0.0,False,,
452,1773773104.7626343,NORMAL,0.0,0.0,False,,
453,1773773104.794645,NORMAL,0.0,0.0,False,,
454,1773773104.8268776,NORMAL,0.0,0.0,False,,
455,1773773104.8587842,NORMAL,0.0,0.0,False,,
456,1773773104.8906589,NORMAL,0.0,0.0,False,,
457,1773773104.9389243,NORMAL,0.0,0.0,False,,
458,1773773104.9713607,NORMAL,0.0,0.0,False,,
459,1773773105.00317,NORMAL,0.0,0.0,False,,
460,1773773105.034488,NORMAL,0.0,0.0,False,,
461,1773773105.0678625,NORMAL,0.0,0.0,False,,
462,1773773105.09871,NORMAL,0.0,0.0,False,,
463,1773773105.1311605,NORMAL,0.0,0.0,False,,
464,1773773105.1634274,NORMAL,0.0,0.0,False,,
465,1773773105.195777,NORMAL,0.0,0.0,False,,
466,1773773105.2268095,NORMAL,0.0,0.0,False,,
467,1773773105.2587523,NORMAL,0.0,0.0,False,,
468,1773773105.2912564,NORMAL,0.0,0.0,False,,
469,1773773105.338597,NORMAL,0.0,0.0,False,,
470,1773773105.3706934,NORMAL,0.0,0.0,False,,
471,1773773105.4026897,NORMAL,0.0,0.0,False,,
472,1773773105.4346874,NORMAL,0.0,0.0,False,,
473,1773773105.465922,NORMAL,0.0,0.0,False,,
474,1773773105.4987688,NORMAL,0.0,0.0,False,,
475,1773773105.5306876,NORMAL,0.0,0.0,False,,
476,1773773105.562782,NORMAL,0.0,0.0,False,,
477,1773773105.5947247,NORMAL,0.0,0.0,False,,
478,1773773105.6266747,NORMAL,0.0,0.0,False,,
479,1773773105.6587336,NORMAL,0.0,0.0,False,,
480,1773773105.6906586,NORMAL,0.0,0.0,False,,
481,1773773105.7232668,NORMAL,0.0,0.0,False,,
482,1773773105.770697,NORMAL,0.0,0.0,False,,
