frame_index,timestamp,system_state,state_conf,inference_ms,is_event,event_type,triggered_rules
0,1773771446.2372677,INITIALIZING,0.0,0.0,False,,
1,1773771446.2570107,INITIALIZING,0.0,0.0,False,,
2,1773771446.263718,INITIALIZING,0.0,0.0,False,,
3,1773771446.2702935,INITIALIZING,0.0,0.0,False,,
4,1773771446.2877598,NORMAL,0.0,0.0,False,,
5,1773771446.3195503,NORMAL,0.0,0.0,False,,
6,1773771446.3520048,NORMAL,0.0,0.0,False,,
7,1773771446.3839533,NORMAL,0.0,0.0,False,,
8,1773771446.415807,NORMAL,0.0,0.0,False,,
9,1773771446.4495294,NORMAL,0.0,0.0,False,,
10,1773771446.4965003,NORMAL,0.0,0.0,False,,
11,1773771446.5277238,NORMAL,0.0,0.0,False,,
12,1773771446.5327497,NORMAL,0.0,0.0,False,,
13,1773771446.5920577,NORMAL,0.0,0.0,False,,
14,1773771446.6240768,NORMAL,0.0,0.0,False,,
15,1773771446.6559901,NORMAL,0.0,0.0,False,,
16,1773771446.688155,NORMAL,0.0,0.0,False,,
17,1773771446.7195098,NORMAL,0.0,0.0,False,,
18,1773771446.7521443,NORMAL,0.0,0.0,False,,
19,1773771446.783562,NORMAL,0.0,0.0,False,,
20,1773771446.8158898,NORMAL,0.0,0.0,False,,
21,1773771446.848112,NORMAL,0.0,0.0,False,,
22,1773771446.8971224,NORMAL,0.0,0.0,False,,
23,1773771446.9282718,NORMAL,0.0,0.0,False,,
24,1773771446.935459,NORMAL,0.0,0.0,False,,
25,1773771446.9921312,NORMAL,0.0,0.0,False,,
26,1773771447.0241287,NORMAL,0.0,0.0,False,,
27,1773771447.0559063,NORMAL,0.0,0.0,False,,
28,1773771447.0886352,NORMAL,0.0,0.0,False,,
29,1773771447.1198094,NORMAL,0.0,0.0,False,,
30,1773771447.1526275,NORMAL,0.0,0.0,False,,
31,1773771447.1840234,NORMAL,0.0,0.0,False,,
32,1773771447.2159219,NORMAL,0.0,0.0,False,,
33,1773771447.248216,NORMAL,0.0,0.0,False,,
34,1773771447.295954,NORMAL,0.0,0.0,False,,
35,1773771447.3286746,NORMAL,0.0,0.0,False,,
36,1773771447.334893,NORMAL,0.0,0.0,False,,
37,1773771447.3920617,NORMAL,0.0,0.0,False,,
38,1773771447.4234698,NORMAL,0.0,0.0,False,,
39,1773771447.455889,NORMAL,0.0,0.0,False,,
40,1773771447.488352,NORMAL,0.0,0.0,False,,
41,1773771447.5200818,NORMAL,0.0,0.0,False,,
42,1773771447.551247,NORMAL,0.0,0.0,False,,
43,1773771447.584062,NORMAL,0.0,0.0,False,,
44,1773771447.6155326,NORMAL,0.0,0.0,False,,
45,1773771447.6476305,NORMAL,0.0,0.0,False,,
46,1773771447.6959782,NORMAL,0.0,0.0,False,,
47,1773771447.7280316,NORMAL,0.0,0.0,False,,
48,1773771447.7335236,NORMAL,0.0,0.0,False,,
49,1773771447.7920089,NORMAL,0.0,0.0,False,,
50,1773771447.8241267,NORMAL,0.0,0.0,False,,
51,1773771447.855903,NORMAL,0.0,0.0,False,,
52,1773771447.888153,NORMAL,0.0,0.0,False,,
53,1773771447.9194944,NORMAL,0.0,0.0,False,,
54,1773771447.9519827,NORMAL,0.0,0.0,False,,
55,1773771447.984294,NORMAL,0.0,0.0,False,,
56,1773771448.015879,NORMAL,0.0,0.0,False,,
57,1773771448.050238,NORMAL,0.0,0.0,False,,
58,1773771448.0978324,NORMAL,0.0,0.0,False,,
59,1773771448.1295846,NORMAL,0.0,0.0,False,,
60,1773771448.1379404,NORMAL,0.0,0.0,False,,
61,1773771448.1915646,NORMAL,0.0,0.0,False,,
62,1773771448.2241971,NORMAL,0.0,0.0,False,,
63,1773771448.2597573,NORMAL,0.0,0.0,False,,
64,1773771448.2878692,NORMAL,0.0,0.0,False,,
65,1773771448.3201864,NORMAL,0.0,0.0,False,,
66,1773771448.351971,NORMAL,0.0,0.0,False,,
67,1773771448.3839447,NORMAL,0.0,0.0,False,,
68,1773771448.41649,NORMAL,0.0,0.0,False,,
69,1773771448.4495518,NORMAL,0.0,0.0,False,,
70,1773771448.4964263,NORMAL,0.0,0.0,False,,
71,1773771448.527749,NORMAL,0.0,0.0,False,,
72,1773771448.533092,NORMAL,0.0,0.0,False,,
73,1773771448.5920203,NORMAL,0.0,0.0,False,,
74,1773771448.6250446,NORMAL,0.0,0.0,False,,
75,1773771448.656316,NORMAL,0.0,0.0,False,,
76,1773771448.687072,NORMAL,0.0,0.0,False,,
77,1773771448.719798,NORMAL,0.0,0.0,False,,
78,1773771448.7520957,NORMAL,0.0,0.0,False,,
79,1773771448.7842257,NORMAL,0.0,0.0,False,,
80,1773771448.815518,NORMAL,0.0,0.0,False,,
81,1773771448.8498268,NORMAL,0.0,0.0,False,,
82,1773771448.8983479,NORMAL,0.0,0.0,False,,
83,1773771448.9278538,NORMAL,0.0,0.0,False,,
84,1773771448.9332068,NORMAL,0.0,0.0,False,,
85,1773771448.991969,NORMAL,0.0,0.0,False,,
86,1773771449.024995,NORMAL,0.0,0.0,False,,
87,1773771449.0575275,NORMAL,0.0,0.0,False,,
88,1773771449.0888274,NORMAL,0.0,0.0,False,,
89,1773771449.1200151,NORMAL,0.0,0.0,False,,
90,1773771449.1514146,NORMAL,0.0,0.0,False,,
91,1773771449.18408,NORMAL,0.0,0.0,False,,
92,1773771449.2197986,NORMAL,0.0,0.0,False,,
93,1773771449.2486382,NORMAL,0.0,0.0,False,,
94,1773771449.2997801,NORMAL,0.0,0.0,False,,
95,1773771449.3284962,NORMAL,0.0,0.0,False,,
96,1773771449.3340793,NORMAL,0.0,0.0,False,,
97,1773771449.3919766,NORMAL,0.0,0.0,False,,
98,1773771449.4241207,NORMAL,0.0,0.0,False,,
99,1773771449.4578762,NORMAL,0.0,0.0,False,,
100,1773771449.4904675,NORMAL,0.0,0.0,False,,
101,1773771449.5200233,NORMAL,0.0,0.0,False,,
102,1773771449.5519412,NORMAL,0.0,0.0,False,,
103,1773771449.5853107,NORMAL,0.0,0.0,False,,
104,1773771449.6198661,NORMAL,0.0,0.0,False,,
105,1773771449.648248,NORMAL,0.0,0.0,False,,
106,1773771449.697847,NORMAL,0.0,0.0,False,,
107,1773771449.7285507,NORMAL,0.0,0.0,False,,
108,1773771449.7342813,NORMAL,0.0,0.0,False,,
109,1773771449.7913952,NORMAL,0.0,0.0,False,,
110,1773771449.8240995,NORMAL,0.0,0.0,False,,
111,1773771449.8555539,NORMAL,0.0,0.0,False,,
112,1773771449.8880405,NORMAL,0.0,0.0,False,,
113,1773771449.9210765,NORMAL,0.0,0.0,False,,
114,1773771449.9520643,NORMAL,0.0,0.0,False,,
115,1773771449.9850476,NORMAL,0.0,0.0,False,,
116,1773771450.01589,NORMAL,0.0,0.0,False,,
117,1773771450.0477743,NORMAL,0.0,0.0,False,,
118,1773771450.0958312,NORMAL,0.0,0.0,False,,
119,1773771450.1287925,NORMAL,0.0,0.0,False,,
120,1773771450.1347551,NORMAL,0.0,0.0,False,,
121,1773771450.1919413,NORMAL,0.0,0.0,False,,
122,1773771450.2241373,NORMAL,0.0,0.0,False,,
123,1773771450.2580426,NORMAL,0.0,0.0,False,,
124,1773771450.2883303,NORMAL,0.0,0.0,False,,
125,1773771450.320314,NORMAL,0.0,0.0,False,,
126,1773771450.3520205,NORMAL,0.0,0.0,False,,
127,1773771450.3841197,NORMAL,0.0,0.0,False,,
128,1773771450.4158819,NORMAL,0.0,0.0,False,,
129,1773771450.4479587,NORMAL,0.0,0.0,False,,
130,1773771450.4958668,NORMAL,0.0,0.0,False,,
131,1773771450.5279522,NORMAL,0.0,0.0,False,,
132,1773771450.5332851,NORMAL,0.0,0.0,False,,
133,1773771450.5919132,NORMAL,0.0,0.0,False,,
134,1773771450.6239042,NORMAL,0.0,0.0,False,,
135,1773771450.656303,NORMAL,0.0,0.0,False,,
136,1773771450.6879854,NORMAL,0.0,0.0,False,,
137,1773771450.7199812,NORMAL,0.0,0.0,False,,
138,1773771450.7520373,NORMAL,0.0,0.0,False,,
139,1773771450.7836254,NORMAL,0.0,0.0,False,,
140,1773771450.8161323,NORMAL,0.0,0.0,False,,
141,1773771450.84775,NORMAL,0.0,0.0,False,,
142,1773771450.8960567,NORMAL,0.0,0.0,False,,
143,1773771450.9281967,NORMAL,0.0,0.0,False,,
144,1773771450.9329739,NORMAL,0.0,0.0,False,,
145,1773771450.9919844,NORMAL,0.0,0.0,False,,
146,1773771451.0244412,NORMAL,0.0,0.0,False,,
147,1773771451.0560215,NORMAL,0.0,0.0,False,,
148,1773771451.0874007,NORMAL,0.0,0.0,False,,
149,1773771451.1199718,NORMAL,0.0,0.0,False,,
150,1773771451.1520023,NORMAL,0.0,0.0,False,,
151,1773771451.184,NORMAL,0.0,0.0,False,,
152,1773771451.2159185,NORMAL,0.0,0.0,False,,
153,1773771451.2481759,NORMAL,0.0,0.0,False,,
154,1773771451.295976,NORMAL,0.0,0.0,False,,
155,1773771451.3289773,NORMAL,0.0,0.0,False,,
156,1773771451.3342745,NORMAL,0.0,0.0,False,,
157,1773771451.39193,NORMAL,0.0,0.0,False,,
158,1773771451.4240873,NORMAL,0.0,0.0,False,,
159,1773771451.4556117,NORMAL,0.0,0.0,False,,
160,1773771451.488265,NORMAL,0.0,0.0,False,,
161,1773771451.519328,NORMAL,0.0,0.0,False,,
162,1773771451.5520158,NORMAL,0.0,0.0,False,,
163,1773771451.5841472,NORMAL,0.0,0.0,False,,
164,1773771451.6179802,NORMAL,0.0,0.0,False,,
165,1773771451.6482282,NORMAL,0.0,0.0,False,,
166,1773771451.6976814,NORMAL,0.0,0.0,False,,
167,1773771451.72976,NORMAL,0.0,0.0,False,,
168,1773771451.7348948,NORMAL,0.0,0.0,False,,
169,1773771451.7920835,NORMAL,0.0,0.0,False,,
170,1773771451.8242679,NORMAL,0.0,0.0,False,,
171,1773771451.8561466,NORMAL,0.0,0.0,False,,
172,1773771451.888267,NORMAL,0.0,0.0,False,,
173,1773771451.9202013,NORMAL,0.0,0.0,False,,
174,1773771451.9517684,NORMAL,0.0,0.0,False,,
175,1773771451.9842122,NORMAL,0.0,0.0,False,,
176,1773771452.0158381,NORMAL,0.0,0.0,False,,
177,1773771452.0482438,NORMAL,0.0,0.0,False,,
178,1773771452.0979462,NORMAL,0.0,0.0,False,,
179,1773771452.1279984,NORMAL,0.0,0.0,False,,
180,1773771452.133394,NORMAL,0.0,0.0,False,,
181,1773771452.1919768,NORMAL,0.0,0.0,False,,
182,1773771452.2241488,NORMAL,0.0,0.0,False,,
183,1773771452.255692,NORMAL,0.0,0.0,False,,
184,1773771452.2884603,NORMAL,0.0,0.0,False,,
185,1773771452.319983,NORMAL,0.0,0.0,False,,
186,1773771452.3521228,NORMAL,0.0,0.0,False,,
187,1773771452.384051,NORMAL,0.0,0.0,False,,
188,1773771452.4162836,NORMAL,0.0,0.0,False,,
189,1773771452.4481733,NORMAL,0.0,0.0,False,,
190,1773771452.4981503,NORMAL,0.0,0.0,False,,
191,1773771452.5283961,NORMAL,0.0,0.0,False,,
192,1773771452.534017,NORMAL,0.0,0.0,False,,
193,1773771452.593343,NORMAL,0.0,0.0,False,,
194,1773771452.6242433,NORMAL,0.0,0.0,False,,
195,1773771452.6561875,NORMAL,0.0,0.0,False,,
196,1773771452.6880527,NORMAL,0.0,0.0,False,,
197,1773771452.7193792,NORMAL,0.0,0.0,False,,
198,1773771452.7519872,NORMAL,0.0,0.0,False,,
199,1773771452.784191,NORMAL,0.0,0.0,False,,
200,1773771452.815646,NORMAL,0.0,0.0,False,,
201,1773771452.8479276,NORMAL,0.0,0.0,False,,
202,1773771452.8958392,NORMAL,0.0,0.0,False,,
203,1773771452.927979,NORMAL,0.0,0.0,False,,
204,1773771452.933444,NORMAL,0.0,0.0,False,,
205,1773771452.9919958,NORMAL,0.0,0.0,False,,
206,1773771453.023713,NORMAL,0.0,0.0,False,,
207,1773771453.0561097,NORMAL,0.0,0.0,False,,
208,1773771453.0882437,NORMAL,0.0,0.0,False,,
209,1773771453.121011,NORMAL,0.0,0.0,False,,
210,1773771453.152115,NORMAL,0.0,0.0,False,,
211,1773771453.1840675,NORMAL,0.0,0.0,False,,
212,1773771453.216382,NORMAL,0.0,0.0,False,,
213,1773771453.2476892,NORMAL,0.0,0.0,False,,
214,1773771453.2961152,NORMAL,0.0,0.0,False,,
215,1773771453.3284047,NORMAL,0.0,0.0,False,,
216,1773771453.333744,NORMAL,0.0,0.0,False,,
217,1773771453.3919384,NORMAL,0.0,0.0,False,,
218,1773771453.424118,NORMAL,0.0,0.0,False,,
219,1773771453.4558349,NORMAL,0.0,0.0,False,,
220,1773771453.488107,NORMAL,0.0,0.0,False,,
221,1773771453.5200024,NORMAL,0.0,0.0,False,,
222,1773771453.5519664,NORMAL,0.0,0.0,False,,
223,1773771453.5841107,NORMAL,0.0,0.0,False,,
224,1773771453.6161587,NORMAL,0.0,0.0,False,,
225,1773771453.6477902,NORMAL,0.0,0.0,False,,
226,1773771453.6958566,NORMAL,0.0,0.0,False,,
227,1773771453.7283363,NORMAL,0.0,0.0,False,,
228,1773771453.733747,NORMAL,0.0,0.0,False,,
229,1773771453.7920494,NORMAL,0.0,0.0,False,,
230,1773771453.824096,NORMAL,0.0,0.0,False,,
231,1773771453.8558915,NORMAL,0.0,0.0,False,,
232,1773771453.8884149,NORMAL,0.0,0.0,False,,
233,1773771453.9200773,NORMAL,0.0,0.0,False,,
234,1773771453.952079,NORMAL,0.0,0.0,False,,
235,1773771453.9834378,NORMAL,0.0,0.0,False,,
236,1773771454.015893,NORMAL,0.0,0.0,False,,
237,1773771454.0481994,NORMAL,0.0,0.0,False,,
238,1773771454.0978484,NORMAL,0.0,0.0,False,,
239,1773771454.1278615,NORMAL,0.0,0.0,False,,
240,1773771454.133707,NORMAL,0.0,0.0,False,,
241,1773771454.1920931,NORMAL,0.0,0.0,False,,
242,1773771454.224142,NORMAL,0.0,0.0,False,,
243,1773771454.2558167,NORMAL,0.0,0.0,False,,
244,1773771454.2881453,NORMAL,0.0,0.0,False,,
245,1773771454.3201635,NORMAL,0.0,0.0,False,,
246,1773771454.3522625,NORMAL,0.0,0.0,False,,
247,1773771454.384087,NORMAL,0.0,0.0,False,,
248,1773771454.4174602,NORMAL,0.0,0.0,False,,
249,1773771454.4481692,NORMAL,0.0,0.0,False,,
250,1773771454.4958858,NORMAL,0.0,0.0,False,,
251,1773771454.5279362,NORMAL,0.0,0.0,False,,
252,1773771454.5329611,NORMAL,0.0,0.0,False,,
253,1773771454.5919182,NORMAL,0.0,0.0,False,,
254,1773771454.6241364,NORMAL,0.0,0.0,False,,
255,1773771454.6574748,NORMAL,0.0,0.0,False,,
256,1773771454.6880715,NORMAL,0.0,0.0,False,,
257,1773771454.7200131,NORMAL,0.0,0.0,False,,
258,1773771454.7520287,NORMAL,0.0,0.0,False,,
259,1773771454.7840953,NORMAL,0.0,0.0,False,,
260,1773771454.815918,NORMAL,0.0,0.0,False,,
261,1773771454.8474767,NORMAL,0.0,0.0,False,,
262,1773771454.8959055,NORMAL,0.0,0.0,False,,
263,1773771454.9280438,NORMAL,0.0,0.0,False,,
264,1773771454.9335783,NORMAL,0.0,0.0,False,,
