time,entity,id,type,x,y,z,vx,vy,vz,alive
1.2000000000000004,target,2,cruise,38634.747866911304,-5964.37275043513,500.0,-246.7207738658272,38.08837230362521,0.0,True
1.2000000000000004,target,3,evasive,2528.3565593864214,-36064.08060787326,2500.0,-20.937659914330336,298.65149046615966,0.0,True
1.2000000000000004,target,4,cruise,10066.984715214669,-43663.482421818684,500.0,-56.086024477928014,243.2616332674626,0.0,True
1.2000000000000004,interceptor,1,interceptor,88.50895682449845,-1271.7923024334173,249.80181485366342,71.0885319792191,-1005.090351267026,178.4995045884253,True
1.2000000000000004,interceptor,2,interceptor,1068.9364896138975,720.7903109081027,164.42609803431037,845.1845217798914,567.9164444408813,110.59887594824902,True
1.2000000000000004,interceptor,3,interceptor,1272.7750196462089,-195.75824199973744,175.80488794753566,1005.2413933364469,-154.45918810405485,122.2774512506992,True
1.2000000000000004,interceptor,4,interceptor,287.56262056721454,-1250.6434748557006,201.48669730298167,226.8696556456135,-987.8024384667838,140.5297742482257,True
1.4000000000000006,target,1,cruise,29194.554352266718,19620.770528734054,500.0,-207.18470352519162,-139.24252707820355,0.0,True
1.4000000000000006,target,2,cruise,38585.40534844269,-5956.755328584576,500.0,-246.70517239303734,38.085963772333784,0.0,True
1.4000000000000006,target,3,evasive,2524.169226892684,-36004.353155261604,2500.0,-20.935758006623818,298.6243619535367,0.0,True
1.4000000000000006,target,4,cruise,10055.767882293505,-43614.83170852799,500.0,-56.082477858926005,243.2462505346154,0.0,True
1.4000000000000006,interceptor,1,interceptor,102.66578860268534,-1472.4274707396075,284.8333497379077,70.47990331980766,-1001.265133140909,171.84341893338936,True
1.4000000000000006,interceptor,2,interceptor,1237.676871266374,834.0744701375154,185.9950116006711,842.2239534549407,564.9278463945639,105.11656160078631,True
1.4000000000000006,interceptor,3,interceptor,1473.4127901675956,-226.603793460871,199.70375871442707,1001.1418028548953,-153.99718316882291,116.7356349060755,True
1.4000000000000006,interceptor,4,interceptor,332.8142521458283,-1447.8099323974839,229.02123543845983,225.64793598581255,-983.8675625887281,134.83775858393952,True
1.6000000000000008,target,1,cruise,29153.11841654596,19592.92269873773,500.0,-207.17512142447674,-139.2360872402447,0.0,True
1.6000000000000008,target,2,cruise,38536.06551064906,-5949.138320572489,500.0,-246.69376250722758,38.08420233177143,0.0,True
1.6000000000000008,target,3,evasive,2519.982221117978,-35944.63036291887,2500.0,-20.934367711435577,298.6045310014697,0.0,True
1.6000000000000008,target,4,cruise,10044.55165875922,-43566.18363832796,500.0,-56.079884096249316,243.23500062073913,0.0,True
1.6000000000000008,interceptor,1,interceptor,116.70204012537128,-1672.2992680170325,318.55945217216123,69.8958434986937,-997.4513383630183,165.53380230758333,True
1.6000000000000008,interceptor,2,interceptor,1405.8190508138491,946.7757137909269,206.4758599607094,839.1111110103037,562.2236813198706,99.6373091106113,True
1.6000000000000008,interceptor,3,interceptor,1673.233317530227,-257.3613787847293,222.51297651191376,997.0631628170805,-153.61767794676868,111.4148271524386,True
1.6000000000000008,interceptor,4,interceptor,377.8371044740066,-1644.1891969819944,255.42320071584015,224.7309740060014,-979.8958475824236,129.1238079387925,True
1.800000000000001,target,1,cruise,29111.68412724016,19565.075975246735,500.0,-207.1681137091288,-139.23137756825884,0.0,True
1.800000000000001,target,2,cruise,38486.72763332393,-5941.521615214503,500.0,-246.6854180706279,38.08291413052719,0.0,True
1.800000000000001,target,3,evasive,2515.7954541750087,-35884.9109772345,2500.0,-20.933351405071658,298.59003456721695,0.0,True
1.800000000000001,target,4,cruise,10033.335880890221,-43517.537501109735,500.0,-56.07798718960439,243.22677317704182,0.0,True
1.800000000000001,interceptor,1,interceptor,130.625850036075,-1871.408955324979,351.06777243662134,69.34294636492594,-993.6494698432593,159.57620482599603,True
1.800000000000001,interceptor,2,interceptor,1573.3138214911953,1058.9789270016522,225.85325755289082,835.8408449177373,559.8115654484473,94.1619955595787,True
1.800000000000001,interceptor,3,interceptor,1872.2396807243492,-288.05468442137567,244.28334313849717,993.0059397670987,-153.31573270447976,106.31214017263206,True
1.800000000000001,interceptor,4,interceptor,422.72177727850436,-1839.7669887417514,280.6725629645115,224.11650200548033,-975.8874325422422,123.39191875748062,True
2.000000000000001,target,1,cruise,29070.2510420135,19537.230060980648,500.0,-207.1629887289585,-139.22793322522583,0.0,True
2.000000000000001,target,2,cruise,38437.39118975595,-5933.905131197734,500.0,-246.67931550081983,38.08197202521836,0.0,True
2.000000000000001,target,3,evasive,2511.6088618181457,-35825.194081818896,2500.0,-20.932608484639825,298.5794376669343,0.0,True
2.000000000000001,target,4,cruise,10022.120428951373,-43468.892777546724,500.0,-56.07659991736838,243.2207561681156,0.0,True
2.000000000000001,interceptor,1,interceptor,144.43925889932,-2069.760576108908,382.40108264418615,68.79074216848637,-989.8707414502082,153.78159802512545,True
2.000000000000001,interceptor,2,interceptor,1740.157133623505,1170.701422769644,244.1511473094525,832.5968164172727,557.4158032037486,88.83997948461426,True
2.000000000000001,interceptor,3,interceptor,2070.437828948722,-318.6880355889691,265.0478460423848,988.9808196484202,-153.01919700164365,101.35579087135798,True
2.000000000000001,interceptor,4,interceptor,467.48415913971314,-2034.5462209808566,304.7891429485099,223.5088317907195,-971.9098949397317,117.79425451456167,True
2.2,target,1,cruise,29028.818837370807,19509.38473852822,500.0,-207.15924065685104,-139.22541426015243,0.0,True
2.2,target,2,cruise,38388.055794743275,-5926.288809055313,500.0,-246.674852484199,38.081283031600236,0.0,True
2.2,target,3,evasive,2507.4223970838116,-35765.479006791,2500.0,-20.932065409424094,298.5716913274066,0.0,True
2.2,target,4,cruise,10010.905215376315,-43420.24908783779,500.0,-56.075585358052926,243.21635572507435,0.0,True
2.2,interceptor,1,interceptor,158.18803253959078,-2267.3530209689015,412.64291634830755,68.69668134384094,-986.057840193824,148.66089636257394,True
2.2,interceptor,2,interceptor,1906.3369150245194,1281.9725132857138,261.43089656984154,829.2056313050073,555.2976349786624,83.98118462203162,True
2.2,interceptor,3,interceptor,2267.839394614378,-349.2265008803565,284.78296080771463,985.0400230612248,-152.36640572503188,96.01889503752463,True
2.2,interceptor,4,interceptor,512.1013912987789,-2228.538667063182,327.79693451239035,222.66454093391053,-968.0198082214,112.3056584318816,True
2.3999999999999995,target,1,cruise,28987.387276729092,19481.53984888923,500.0,-207.15649956433464,-139.22357205538324,0.0,True
2.3999999999999995,target,2,cruise,38338.72116657472,-5918.672605297106,500.0,-246.67158852846143,38.08077914715075,0.0,True
2.3999999999999995,target,3,evasive,2503.2360256416137,-35705.76526246747,2500.0,-20.931668421147908,298.5660287490255,0.0,True
2.3999999999999995,target,4,cruise,9999.690176124794,-43371.60615422145,500.0,-56.07484337634411,243.21313753152222,0.0,True
2.3999999999999995,interceptor,1,interceptor,171.91790847836458,-2464.185304311078,441.8758713510944,68.60233372120594,-982.2690937849487,143.69261199444009,True
2.3999999999999995,interceptor,2,interceptor,2071.8411808661344,1392.8215286691277,277.7536528324807,825.8414011457285,553.1953165339312,79.2689423525107,True
2.3999999999999995,interceptor,3,interceptor,2464.45586672134,-379.63494893746537,303.46515160483597,981.1297440144459,-151.71888281353546,90.82448715462847,True
2.3999999999999995,interceptor,4,interceptor,556.5504090939065,-2421.756189964129,349.72052542589347,221.82678129827138,-964.1604817582299,106.95043691174847,True
2.5999999999999988,target,1,cruise,28945.956187067186,19453.695275781418,500.0,-207.15449491018896,-139.2222247884064,0.0,True
2.5999999999999988,target,2,cruise,38289.38709922536,-5911.056488117298,500.0,-246.66920148666645,38.08041063932237,0.0,True
2.5999999999999988,target,3,evasive,2499.049722396018,-35646.05249088955,2500.0,-20.931378222495105,298.5618894010494,0.0,True
2.5999999999999988,target,4,cruise,9988.475264362001,-43322.96377356135,500.0,-56.07430073989544,243.21078395716918,0.0,True
2.5999999999999988,interceptor,1,interceptor,185.63002413134927,-2660.2621676812555,470.1305491006213,68.5446045561573,-978.5015249978854,138.88471717894308,True
2.5999999999999988,interceptor,2,interceptor,2236.6743287269533,1503.253044204087,293.1477854110372,822.4692735689507,551.1599385128701,74.68637039825352,True
2.5999999999999988,interceptor,3,interceptor,2660.293246829716,-409.9146563426134,321.1260922507603,977.2484400274086,-151.0882314408317,85.93866509968049,True
2.5999999999999988,interceptor,4,interceptor,600.8328678306243,-2614.2047906595203,370.58761692038144,221.00770193782003,-960.3292087774151,101.80386089991988,True
2.799999999999998,target,1,cruise,28904.525441848826,19425.85093416362,500.0,-207.15302883844535,-139.22123948625338,0.0,True
2.799999999999998,target,2,cruise,38240.05344202211,-5903.440434255216,500.0,-246.6674557618321,38.08014113701664,0.0,True
2.799999999999998,target,3,evasive,2494.8634690021777,-35586.340430389246,2500.0,-20.931166087112484,298.5588635352908,0.0,True
2.799999999999998,target,4,cruise,9977.260445836051,-43274.32179729694,500.0,-56.073903891408555,243.20906270821317,0.0,True
2.799999999999998,interceptor,1,interceptor,199.34309672779034,-2855.5868701946165,497.44176486682363,68.58562013981991,-974.74955253748,134.25011400733604,True
2.799999999999998,interceptor,2,interceptor,2400.8233087267668,1613.2974416098798,307.6355779305572,819.0252944298514,549.2860552740004,70.2137227759519,True
2.799999999999998,interceptor,3,interceptor,2855.3570910773196,-440.07334273364285,337.88935335390204,973.3951212000031,-150.49941947826278,81.71368497933855,True
2.799999999999998,interceptor,4,interceptor,644.9564765431555,-2805.889526671799,390.46989959306103,220.2293396160016,-956.5232685529318,97.03851125911747,True
2.9999999999999973,target,1,cruise,28863.09494853374,19398.006761842338,500.0,-207.15195665031848,-139.22051890127898,0.0,True
2.9999999999999973,target,2,cruise,38190.72008477268,-5895.824426699542,500.0,-246.666179053889,38.07994404081474,0.0,True
2.9999999999999973,target,3,evasive,2490.6772520500003,-35526.62888968708,2500.0,-20.93101101602301,298.55665162564145,0.0,True
2.9999999999999973,target,4,cruise,9966.045695497376,-43225.68011678086,500.0,-56.07361366261337,243.20780390031234,0.0,True
2.9999999999999973,interceptor,1,interceptor,213.06428583635218,-3050.1635418773335,523.8404564465637,68.62686361553035,-971.0211254136955,129.75958783749533,True
2.9999999999999973,interceptor,2,interceptor,2564.2861938848946,1722.9684641720346,321.2426446548579,815.607560439785,547.4271870713786,65.87794636328212,True
2.9999999999999973,interceptor,3,interceptor,3049.6533345788444,-470.1147465166136,353.82019370396307,969.5724196258038,-149.9154434472031,77.6147414025913,True
2.9999999999999973,interceptor,4,interceptor,688.9250336150119,-2996.816114964089,409.41132191725296,219.45743809099233,-952.7476179436031,92.39452059141463,True
3.1999999999999966,target,1,cruise,28821.66463944409,19370.162713333357,500.0,-207.15117252267214,-139.2199919129774,0.0,True
3.1999999999999966,target,2,cruise,38141.38694688967,-5888.208453009316,500.0,-246.66524535394456,38.079799897658305,0.0,True
3.1999999999999966,target,3,evasive,2486.4910617366995,-35466.91772895766,2500.0,-20.93089765896412,298.5550347183686,0.0,True
3.1999999999999966,target,4,cruise,9954.830995026372,-43177.03865255557,500.0,-56.07340140842368,243.20688329127768,0.0,True
3.1999999999999966,interceptor,1,interceptor,226.78891208557465,-3243.9975684452197,549.3487616073979,68.56642719653695,-967.3303673290026,125.27849831595952,True
3.1999999999999966,interceptor,2,interceptor,2727.0748557608113,1832.2591566073,333.9900147370835,812.3535234958824,545.3776001210472,61.56003099968509,True
3.1999999999999966,interceptor,3,interceptor,3243.1873116991633,-500.0447416012564,368.9371390430362,965.76461781441,-149.43400130703372,73.50612778331656,True
3.1999999999999966,interceptor,4,interceptor,732.7340491866602,-3186.9919571471823,427.441273745966,218.5747717865954,-949.0298132508158,87.97880486540612,True
3.399999999999996,target,1,cruise,28780.23446508477,19342.318755372526,500.0,-207.15059906345093,-139.21960650850605,0.0,True
3.399999999999996,target,2,cruise,38092.05396943679,-5880.5925040860475,500.0,-246.66456250741382,38.079694480864724,0.0,True
3.399999999999996,target,3,evasive,2482.3048908964333,-35407.206845988556,2500.0,-20.93081479488578,298.5538527581779,0.0,True
3.399999999999996,target,4,cruise,9943.616331025294,-43128.397346511105,500.0,-56.073246179714566,243.20621001857455,0.0,True
3.399999999999996,interceptor,1,interceptor,240.48551134871005,-3437.0979292064585,573.9545870717836,68.39966808711785,-963.6771194860154,120.80114773966211,True
3.399999999999996,interceptor,2,interceptor,2889.2362065005195,1941.1102096752466,345.87038851200003,809.2639624489276,543.1357912808853,57.264649349819024,True
3.399999999999996,interceptor,3,interceptor,3435.960408031534,-529.8933197015568,383.2242137243595,961.9713034870124,-149.0522408836147,69.38370763976147,True
3.399999999999996,interceptor,4,interceptor,776.3496123912416,-3376.431382177182,444.6161273228289,217.58219077833763,-945.3693064623276,83.78746141476354,True
3.599999999999995,target,1,cruise,28738.804389258323,19314.474863632637,500.0,-207.15017967321404,-139.21932464910515,0.0,True
3.599999999999995,target,2,cruise,38042.721109311926,-5872.976573275695,500.0,-246.66406311851625,38.07961738597742,0.0,True
3.599999999999995,target,3,evasive,2478.1187342909675,-35347.496166062396,2500.0,-20.930754221194224,298.55298874456133,0.0,True
3.599999999999995,target,4,cruise,9932.401693695912,-43079.756156149655,500.0,-56.0731326556789,243.2057176313428,0.0,True
3.599999999999995,interceptor,1,interceptor,254.14888117272244,-3629.4699158805593,597.6783365267345,68.23444419846035,-960.0465995574575,116.45698759028001,True
3.599999999999995,interceptor,2,interceptor,3050.7820791476524,2049.514492346412,356.90454734346304,806.1989940796329,540.9093386909929,53.09596375060047,True
3.599999999999995,interceptor,3,interceptor,3627.977778009252,-559.6659632469831,396.69879704462403,958.207200320323,-148.67532909954966,65.38072048849578,True
3.599999999999995,interceptor,4,interceptor,819.7673661952774,-3565.1416411273995,460.96393756464425,216.59624578185105,-941.7382297635806,79.70835429049774,True
3.7999999999999945,target,1,cruise,28697.374385492312,19286.631020322373,500.0,-207.14987295886596,-139.2191185157363,0.0,True
3.7999999999999945,target,2,cruise,37993.38833499302,-5865.360655711936,500.0,-246.66369789842605,38.079561003863546,0.0,True
3.7999999999999945,target,3,evasive,2473.9325880911492,-35287.78563456077,2500.0,-20.930709941788745,298.55235715008047,0.0,True
3.7999999999999945,target,4,cruise,9921.187075872449,-43031.11505039114,500.0,-56.07304963168948,243.205357531809,0.0,True
3.7999999999999945,interceptor,1,interceptor,267.7688381402358,-3821.1191722028075,620.53920812297,67.93015309856017,-956.4534536929923,112.14902565761675,True
3.7999999999999945,interceptor,2,interceptor,3211.707738066205,2157.489535300176,367.1376608174751,803.0292941058683,538.8924520174598,49.323589359955584,True
3.7999999999999945,interceptor,3,interceptor,3819.245175085251,-589.3633202452594,409.3646036802556,954.4715823690389,-148.2965523092278,61.230089688458136,True
3.7999999999999945,interceptor,4,interceptor,862.9974716660071,-3753.126628438848,476.51717055827777,215.7359721627792,-938.1097171167328,75.87410279015268,True
3.999999999999994,target,1,cruise,28655.944434426554,19258.787212430347,500.0,-207.14964864822832,-139.21896776339068,0.0,True
3.999999999999994,target,2,cruise,37944.05562342693,-5857.744747835859,500.0,-246.66343080054872,38.079519769705456,0.0,True
3.999999999999994,target,3,evasive,2469.746449497866,-35228.07521155756,2500.0,-20.93067757351622,298.5518954541281,0.0,True
3.999999999999994,target,4,cruise,9909.972472314328,-42982.47400650562,500.0,-56.072988913421405,243.20509417876877,0.0,True
3.999999999999994,interceptor,1,interceptor,281.31995379124487,-4012.052875242459,642.546076685283,67.58130229955128,-952.8873368787171,107.93963855632627,True
3.999999999999994,interceptor,2,interceptor,3371.994417415869,2265.074017421417,376.644494097997,799.8415920105479,536.954881452992,45.76335612075605,True
3.999999999999994,interceptor,3,interceptor,4009.7683262002606,-618.9846310461744,421.1968481109748,950.7646336364473,-147.91717768991793,57.110542160779914,True
3.999999999999994,interceptor,4,interceptor,906.0631788168611,-3940.3872095604243,491.3216891104768,214.92217082383252,-934.5008573666521,72.18741557080038,True
4.199999999999993,target,1,cruise,28614.514521902285,19230.94343044088,500.0,-207.14948460222746,-139.21885751307138,0.0,True
4.199999999999993,target,2,cruise,37894.72295775412,-5850.128847044716,500.0,-246.66323546278372,38.07948961376277,0.0,True
4.199999999999993,target,3,evasive,2464.8459560790857,-35168.41520698324,2500.0,-28.073948877474983,298.04527314211344,0.0,True
4.199999999999993,target,4,cruise,9898.757879188937,-42933.83300786992,500.0,-56.07294450808619,243.20490157973055,0.0,True
4.199999999999993,interceptor,1,interceptor,294.8013901511932,-4202.275573835339,663.7234910806773,67.23297698268432,-949.3434337407086,103.85338502264352,True
4.199999999999993,interceptor,2,interceptor,3531.64593363331,2372.272584655143,385.4509955156125,796.6773095943589,535.0337411432868,42.31981633609962,True
4.199999999999993,interceptor,3,interceptor,4199.552858386214,-648.5305855001784,432.21635890005086,947.0851873533558,-147.54365120278675,53.10115783311295,True
4.199999999999993,interceptor,4,interceptor,948.9667753396739,-4126.928873096277,505.3993406733145,214.114898543011,-930.920523022331,68.60597520980157,True
4.399999999999992,target,1,cruise,28573.084637564716,19203.099667394836,500.0,-207.1493646298057,-139.2187768832618,0.0,True
4.399999999999992,target,2,cruise,37845.39032564463,-5842.512951435026,500.0,-246.6630926056302,38.07946755969587,0.0,True
4.399999999999992,target,3,evasive,2458.5171520903286,-35108.85985667152,2500.0,-35.21290813265129,297.49898948014254,0.0,True
4.399999999999992,target,4,cruise,9887.54329369336,-42885.19204232697,500.0,-56.07291203295374,243.2047607255011,0.0,True
4.399999999999992,interceptor,1,interceptor,308.1737386447712,-4391.792976301799,684.1232722160757,66.49245421878803,-945.8342223419904,100.16285282967699,True
4.399999999999992,interceptor,2,interceptor,3690.672547956836,2479.0802832808013,393.6184363087688,793.5928703130976,533.045632723333,39.3710665512061,True
4.399999999999992,interceptor,3,interceptor,4388.607419933169,-677.9832229348357,442.47019192885597,943.4650721845222,-146.98344188484404,49.454730981380735,True
4.399999999999992,interceptor,4,interceptor,991.7268993986194,-4312.753132073212,518.7424787006696,213.48684357175273,-927.3267831453913,64.84117329993295,True
4.599999999999992,target,1,cruise,28531.65477384104,19175.255918202758,500.0,-207.14927688989178,-139.21871791593875,0.0,True
4.599999999999992,target,2,cruise,37796.05771808112,-5834.897059614708,500.0,-246.6629881293333,38.0794514308064,0.0,True
4.599999999999992,target,3,evasive,2450.761511757695,-35049.42074928619,2500.0,-42.34122384135537,296.87827009216556,0.0,True
4.599999999999992,target,4,cruise,9876.32871377772,-42836.55110098587,500.0,-56.07288828278447,243.20465771401078,0.0,True
4.599999999999992,interceptor,1,interceptor,321.3987922367743,-4580.610689737922,703.7966236131341,65.75816696311394,-942.3466162554671,96.5890386751566,True
4.599999999999992,interceptor,2,interceptor,3849.084669692967,2585.491817960083,401.20682197657356,790.532245482065,531.072253532623,36.530314589359165,True
4.599999999999992,interceptor,3,interceptor,4576.940730185559,-707.3242542342537,452.0057198670663,939.8726191394647,-146.4276124120173,45.91739110786293,True
4.599999999999992,interceptor,4,interceptor,1034.3618128115836,-4497.861438176854,531.3425931559236,212.8633236745649,-923.7608280427685,61.17550195715234,True
4.799999999999991,target,1,cruise,28490.224925193008,19147.41217914256,500.0,-207.1492127227075,-139.21867479112913,0.0,True
4.799999999999991,target,2,cruise,37746.72512846894,-5827.281170565687,500.0,-246.66291172226275,38.079439635200764,0.0,True
4.799999999999991,target,3,evasive,2441.5818895158,-34990.11538953248,2500.0,-49.45152100223599,296.1582727364323,0.0,True
4.799999999999991,target,4,cruise,9865.114137942881,-42787.91017734438,500.0,-56.07287091347761,243.20458237820307,0.0,True
4.799999999999991,interceptor,1,interceptor,334.4783724504825,-4768.733076651415,722.7647180180825,65.08873203826991,-938.8808779285263,93.04557718118916,True
4.799999999999991,interceptor,2,interceptor,4006.8876124727135,2691.509283643153,408.2364197901196,787.5201147048433,529.0766701406052,33.72369911609174,True
4.799999999999991,interceptor,3,interceptor,4764.558832470767,-736.5510530079805,460.84660084979566,936.3292455803103,-145.7356459275377,42.5759909700715,True
4.799999999999991,interceptor,4,interceptor,1076.8721538933437,-4682.259340413061,543.2149142513946,212.22341700760091,-920.2254597294524,57.42942501927687,True
4.99999999999999,target,1,cruise,28448.795087570306,19119.568447492147,500.0,-207.14916579506237,-139.2186432524886,0.0,True
4.99999999999999,target,2,cruise,37697.39255198517,-5819.66528354341,500.0,-246.66285584317237,38.079431008673026,0.0,True
4.99999999999999,target,3,evasive,2431.0273248839258,-34930.96234515182,2500.0,-54.74994839912111,295.4467927518145,0.0,True
4.99999999999999,target,4,cruise,9853.89956509247,-42739.26926664725,500.0,-56.072858210712525,243.20452728256367,0.0,True
4.99999999999999,interceptor,1,interceptor,347.4501624352754,-4956.164407794996,741.0034770744151,64.62994968220058,-935.4359972639722,89.36013527566618,True
4.99999999999999,interceptor,2,interceptor,4164.099898393227,2797.115096247091,414.68558584415246,784.6063533640971,526.9841809752158,30.784297097095113,True
4.99999999999999,interceptor,3,interceptor,4951.4790297657455,-765.587730097813,469.06328633702157,932.8769929272578,-144.63314778501842,39.606007441323385,True
4.99999999999999,interceptor,4,interceptor,1119.2461157762343,-4865.954265319402,554.281453152903,211.5169963291543,-916.7282092038673,53.252328404719115,True
5.1999999999999895,target,1,cruise,28407.365258010803,19091.72472126077,500.0,-207.14913147527886,-139.21862018720765,0.0,True
5.1999999999999895,target,2,cruise,37648.05998510265,-5812.049398003359,500.0,-246.66281497689235,38.07942469979978,0.0,True
5.1999999999999895,target,3,evasive,2420.0834709114024,-34871.90609667912,2500.0,-54.69145127484133,295.1311250980722,0.0,True
