Date,open,high,low,close,volume
2019-12-06,14415.642909163134,14713.897590042372,14415.642909163134,14664.1884765625,207339
2019-12-09,14614.4794921875,14713.89772002551,14465.352150430486,14614.4794921875,218476
2019-12-10,14564.769155141468,14713.896484375,14515.060045396958,14713.896484375,191582
2019-12-11,14763.606064453124,15061.860732421876,14713.896953125,14912.7333984375,249460
2019-12-12,15012.151458838996,15509.242566747573,14912.73323725728,15360.115234375,541977
2019-12-13,15360.115953451566,15509.243292805466,15260.697727215635,15459.5341796875,328505
2019-12-16,15509.2431640625,15708.079614883813,15310.406713241186,15509.2431640625,368162
2019-12-17,16056.043185763889,16155.461409824346,15161.279169219772,15210.98828125,810635
2019-12-18,15210.98856289185,15956.625257151254,15061.861224039969,15857.20703125,555849
2019-12-19,16006.334631309148,16105.752858832808,15608.661721214512,15757.7890625,508484
2019-12-20,15857.206180596502,16056.042621732508,15708.078849744497,15807.4970703125,481392
2019-12-23,15708.079745277331,15757.788858395297,15161.279500979703,15459.5341796875,413140
2019-12-24,15658.369770665322,15906.915322580644,15360.115108366936,15409.82421875,360247
2019-12-26,15509.243036142172,15658.370373028154,15459.533923846844,15558.9521484375,361216
2019-12-27,15509.242909036624,15757.788468476312,15310.406461484872,15608.6611328125,322411
2019-12-30,15509.2431640625,15708.079614883813,15409.824938651842,15509.2431640625,367185
2020-01-02,15509.242566747573,15509.242566747573,15310.406123584142,15360.115234375,313009
2020-01-03,15409.824345165856,15608.660788329287,15260.697012793284,15360.115234375,414893
2020-01-06,15260.697308084238,15310.406419836956,14863.0244140625,14863.0244140625,570371
2020-01-07,14962.4423828125,15260.697048250622,14962.4423828125,14962.4423828125,335907
2020-01-08,14912.734238417832,14962.443352545892,14067.67929824082,14216.806640625,792494
2020-01-09,14614.479625355114,15459.53456967837,14564.770510983159,15310.4072265625,694244
2020-01-10,15310.406713241186,15608.661389473156,15161.2793751252,15509.2431640625,428378
2020-01-13,15310.405548007246,17497.60634057971,15161.278221240942,17149.642578125,3474466
2020-01-14,17348.479267264942,17398.188376913266,16751.969951485058,17050.224609375,1102477
2020-01-15,17050.225790204153,17547.316921113896,16851.389337840257,17348.48046875,875528
2020-01-16,17447.89894342997,17447.89894342997,16354.298439853163,16503.42578125,1096929
2020-01-17,16602.843936298075,16801.680390625,16105.752800480768,16155.4619140625,648650
2020-01-20,16155.461064091434,16503.42484085648,16006.33373119213,16105.751953125,435046
2020-01-21,16056.043558881325,16702.26203029141,16056.043558881325,16205.1708984375,525619
2020-01-22,16354.297636900154,16453.715859616874,15906.915634674922,16056.04296875,501098
2020-01-23,16155.46230529406,16155.46230529406,15857.20761658094,16006.3349609375,377966
2020-01-28,15210.98806640625,15459.533623046875,14863.024287109374,14912.7333984375,958055
2020-01-29,15012.151749320652,15161.279084578804,14763.606190557064,14863.0244140625,430331
2020-01-30,14763.606628417969,14962.443081325955,14266.515496148004,14316.224609375,582874
2020-01-31,14266.515885416668,14664.188802083334,14167.09765625,14167.09765625,535258
2020-02-03,13968.260360502862,14167.096806915713,13570.587467677156,14117.3876953125,674035
2020-02-04,14167.096891108247,14614.478898195877,14117.387779209623,14465.3515625,415543
2020-02-05,14564.7696583369,14664.187881260703,14365.933212489297,14515.060546875,392867
2020-02-06,14564.76949556167,15061.860604625208,14564.76949556167,14962.4423828125,453150
2020-02-07,15161.27968491308,15310.407026076158,14863.025002586919,15012.15234375,470182
2020-02-10,15210.988811119874,15857.20729002366,15061.861469834384,15757.7890625,633716
2020-02-11,15409.824938651842,15558.952276767828,15210.988487830527,15509.2431640625,455702
2020-02-12,15360.115953451566,15608.661519041398,15210.988614097669,15459.5341796875,348697
2020-02-13,15509.243684050325,15906.916599025975,15310.4072265625,15310.4072265625,548471
2020-02-14,15310.406461484872,15658.370244700438,15310.406461484872,15608.6611328125,311303
2020-02-17,15558.951768319817,15708.0791015625,15260.697101834454,15708.0791015625,276594
2020-02-18,15708.079009911002,15708.079009911002,15310.406123584142,15360.115234375,326006
2020-02-19,15409.82460046824,15509.242823697068,14813.315261095277,15260.697265625,380758
2020-02-20,15210.98819633152,15260.697308084238,14763.606190557064,14863.0244140625,397848
2020-02-21,14564.770044874567,14912.73383434256,14316.224480968858,14365.93359375,489332
2020-02-24,13918.551815257353,14017.97004250919,13421.46067899816,13520.87890625,847340
2020-02-25,13272.333283342634,14017.969984654017,13272.333283342634,13918.5517578125,571264
2020-02-26,13620.297077287945,14117.388211495536,13520.878850446428,13918.5517578125,381461
2020-02-27,13918.551551094892,14117.388001824818,13520.878649635037,13620.296875,429964
2020-02-28,13322.04151870265,13471.16884913589,13023.786857836174,13123.205078125,647492
2020-03-02,13123.204952830189,13322.041391509434,12924.368514150943,13172.9140625,513616
2020-03-03,13471.169921875,14017.970177006458,13371.751693669281,13471.169921875,558657
2020-03-04,13421.460298295455,13719.714971590909,13371.751186079546,13670.005859375,342438
2020-03-05,13819.1328125,14067.678366681654,13620.296369154676,13819.1328125,465980
2020-03-06,14266.51507302989,14316.224184782608,13570.587508491848,13719.71484375,591496
2020-03-09,13719.71484375,13719.71484375,13719.71484375,13719.71484375,0
2020-03-10,12874.659901819923,13172.914571360154,12725.532567049808,12974.078125,768342
2020-03-11,13023.7876796875,13123.20590625,12228.441867187501,12427.2783203125,725031
2020-03-12,12178.73279185022,12327.86013215859,11134.84140969163,11283.96875,1295822
2020-03-13,9941.821986607143,10588.040415736608,9603.8000390625,10438.9130859375,2102875
2020-03-16,10538.332088694853,10936.004997702206,10140.6591796875,10140.6591796875,905196
2020-03-17,9335.371187160326,10339.495244565216,9335.371187160326,10289.7861328125,985290
2020-03-18,10289.787044467523,10588.041741408611,9872.23046875,9872.23046875,854284
2020-03-19,10090.949588409252,10339.495144774011,8679.210828257415,8798.5126953125,1620007
2020-03-20,8848.221619281572,9643.5673828125,8798.512509060889,9643.5673828125,1394067
2020-03-23,9066.942142088266,9365.196817814855,8937.698449273412,9235.953125,836533
2020-03-24,9444.73091352104,10041.240234375,9295.60358330755,10041.240234375,979252
